Frame,X,Y,Z
899,-1.73,3.71,-0.1
900,-0.59,4.14,-0.11
901,-0.6,4.58,-0.08
902,-0.06,3.45,-0.08
903,0.3,3.92,-0.13
904,0.49,4.5,-0.13
905,0.59,4.67,-0.13
906,3.09,4.6,-0.13
907,2.29,4.5,-0.1
908,2.99,4.76,-0.09
909,3.26,4.32,-0.08
910,3.69,4.43,-0.1
911,4.11,4.54,-0.07
912,3.82,4.16,-0.07
913,4.73,3.93,-0.06
914,4.91,4.14,-0.05
915,5.48,4.29,-0.09
916,5.12,4.49,-0.08
917,4.76,4.78,-0.09
918,5.0,4.34,-0.08
919,5.23,4.59,-0.07
920,5.85,4.49,-0.08
921,5.85,4.76,-0.08
922,4.74,4.61,-0.17
923,4.23,4.16,-0.14
924,3.32,4.69,-0.15
925,1.96,3.82,-0.15
926,1.28,3.65,-0.1
927,2.0,3.16,-0.09
928,1.53,2.88,-0.1
929,1.35,2.86,-0.08
930,1.04,2.54,-0.07
931,0.5,3.16,-0.07
932,0.49,3.14,-0.07
933,-0.12,3.18,-0.07
934,-0.17,3.28,-0.07
935,-0.47,3.3,-0.08
936,-0.18,3.01,-0.07
937,-1.02,3.6,-0.08
938,-0.57,3.77,-0.09
939,0.0,3.89,-0.08
940,-0.88,3.58,-0.08
941,-0.0,3.94,-0.09
942,-0.41,3.92,-0.1
943,-0.26,3.97,-0.09
944,-0.33,4.04,-0.1
945,-0.51,3.77,-0.1
946,0.06,4.04,-0.1
947,-0.41,4.05,-0.09
948,-0.31,4.25,-0.08
949,-0.51,4.02,-0.09
950,-0.15,3.98,-0.07
951,-0.7,4.07,-0.09
952,-0.09,4.06,-0.06
953,-0.22,4.38,-0.06
954,-0.11,4.25,-0.08
955,0.23,4.4,-0.07
956,-0.04,4.47,-0.07
957,-0.15,4.53,-0.09
958,-0.33,4.58,-0.08
959,-0.23,4.45,-0.09
960,-0.14,4.59,-0.08
961,-0.29,4.29,-0.09
962,-0.49,4.33,-0.1
963,0.2,4.34,-0.1
964,-0.55,4.16,-0.1
965,-0.35,4.35,-0.1
966,-0.37,4.6,-0.1
967,-0.15,4.59,-0.12
968,-0.14,4.7,-0.12
969,-0.1,4.84,-0.11
970,-0.41,4.82,-0.11
971,-0.76,4.74,-0.13
972,-0.61,5.21,-0.11
973,-1.28,4.72,-0.12
974,-0.68,5.26,-0.12
975,-0.5,4.94,-0.1
976,-0.78,5.2,-0.13
977,-0.68,5.04,-0.12
978,-0.46,4.63,-0.13
979,-0.57,4.77,-0.11
980,-0.35,4.92,-0.12
981,-0.56,5.33,-0.11
982,-0.72,4.77,-0.14
983,-0.29,5.21,-0.13
984,-0.48,5.4,-0.13
985,-0.76,4.81,-0.12
986,-0.73,4.99,-0.13
987,-0.8,5.17,-0.13
988,-0.61,5.23,-0.13
989,-0.86,5.15,-0.13
990,-0.53,4.7,-0.12
991,-0.37,5.08,-0.12
992,-0.44,4.82,-0.14
993,-0.13,4.91,-0.14
994,-1.2,4.55,-0.1
995,-0.84,4.56,-0.1
996,-1.37,4.6,-0.1
997,-1.62,4.55,-0.09
998,-1.17,4.55,-0.09
999,-1.28,4.78,-0.1
1000,-0.97,4.02,-0.08
1001,-0.67,4.48,-0.07
1002,-0.31,4.35,-0.05
1003,-0.34,4.56,-0.08
1004,-0.75,4.65,-0.08
1005,-0.78,4.13,-0.07
1006,-1.21,3.86,-0.07
1007,-0.85,3.93,-0.06
1008,-1.04,3.76,-0.05
1009,-0.7,3.69,-0.05
1010,-1.36,3.67,-0.05
1011,-1.42,3.71,-0.02
1012,-0.92,3.44,-0.05
1013,-1.2,3.3,-0.04
1014,-0.57,3.36,-0.05
1015,-0.58,3.27,-0.04
1016,-1.04,3.71,-0.03
1017,-1.16,3.53,-0.03
1018,-0.42,3.53,-0.04
1019,-1.39,3.48,-0.02
1020,-0.55,3.41,-0.04
1021,-0.61,3.18,-0.03
1022,-0.58,3.22,-0.02
1023,-0.64,3.15,-0.03
1024,-0.05,3.23,-0.03
1025,-0.7,3.19,-0.03
1026,-0.08,3.29,-0.02
1027,-0.3,3.28,-0.03
1028,-0.08,3.5,-0.03
1029,-0.22,3.53,-0.04
1030,-0.36,3.49,-0.03
1031,-0.53,3.51,-0.04
1032,-0.38,3.74,-0.03
1033,-0.79,3.68,-0.03
1034,-0.93,3.47,-0.03
1035,-0.77,3.66,-0.04
1036,-0.76,3.7,-0.05
1037,-0.91,3.69,-0.04
1038,-0.69,3.74,-0.04
1039,-0.8,3.81,-0.04
1040,-0.9,3.7,-0.05
1041,-0.84,3.88,-0.06
1042,-0.96,3.68,-0.06
1043,-0.8,3.85,-0.07
1044,-0.89,3.88,-0.06
1045,-0.83,3.87,-0.07
1046,-0.71,4.01,-0.05
1047,-0.69,4.1,-0.07
1048,-0.15,4.2,-0.08
1049,-0.68,4.08,-0.06
1050,-0.87,4.24,-0.06
1051,-1.31,3.76,-0.05
1052,-1.41,3.63,-0.04
1053,-1.16,3.36,-0.06
1054,-1.48,3.4,-0.05
1055,-2.01,3.36,-0.05
1056,-1.64,3.24,-0.05
1057,-1.54,3.25,-0.05
1058,-1.5,3.29,-0.05
1059,-1.74,3.44,-0.06
1060,-1.76,3.44,-0.06
1061,-1.73,3.41,-0.05
1062,-1.89,3.46,-0.04
1063,-1.62,3.36,-0.06
1064,-1.75,3.42,-0.06
1065,-1.74,3.42,-0.05
1066,-1.57,3.5,-0.05
1067,-1.24,3.43,-0.05
1068,-1.16,3.6,-0.06
1069,-0.65,3.75,-0.04
1070,-0.51,3.49,-0.05
1071,-0.5,3.48,-0.03
1072,-0.56,3.26,-0.04
1073,-0.52,3.51,-0.04
1074,-0.36,3.33,-0.04
1075,-0.14,3.7,-0.04
1076,-0.67,3.41,-0.04
1077,-0.7,2.73,-0.06
1078,-0.53,2.94,-0.04
1079,-0.95,2.68,-0.08
1080,-0.53,3.17,-0.11
1081,-1.01,2.91,-0.16
1082,-0.36,3.3,-0.12
1083,0.68,4.09,-0.19
1084,0.23,4.45,-0.2
1085,0.34,5.06,-0.21
1086,0.21,5.5,-0.22
1087,1.24,5.47,-0.22
1088,-0.83,4.64,-0.21
1089,0.37,5.01,-0.23
1090,0.19,5.28,-0.2
1091,0.05,5.19,-0.2
1092,0.91,5.17,-0.17
1093,0.87,4.54,-0.19
1094,0.38,4.23,-0.17
1095,0.52,4.19,-0.15
1096,0.12,3.98,-0.14
1097,-0.23,3.41,-0.13
1098,0.37,3.4,-0.14
1099,0.62,3.67,-0.14
1100,0.05,3.76,-0.14
1101,0.22,3.33,-0.14
1102,1.23,3.24,-0.15
1103,0.8,3.32,-0.13
1104,0.41,3.11,-0.11
1105,0.98,3.68,-0.12
1106,1.58,3.85,-0.12
1107,1.38,4.03,-0.14
1108,1.77,4.44,-0.14
1109,1.38,4.07,-0.14
1110,1.77,4.29,-0.14
1111,1.61,4.56,-0.14
1112,1.69,4.35,-0.14
1113,1.56,4.49,-0.15
1114,1.78,4.26,-0.13
1115,1.93,4.58,-0.14
1116,1.62,4.63,-0.16
1117,1.5,4.35,-0.16
1118,1.23,4.44,-0.16
1119,1.48,4.64,-0.13
1120,0.86,4.5,-0.14
1121,0.91,4.17,-0.15
1122,0.11,3.98,-0.13
1123,0.73,3.91,-0.12
1124,0.61,3.9,-0.12
1125,0.53,3.77,-0.1
1126,-0.3,3.72,-0.12
1127,-0.08,3.76,-0.13
1128,-0.09,3.81,-0.11
1129,-0.31,3.7,-0.11
1130,-0.19,3.68,-0.11
1131,-0.63,3.62,-0.12
1132,-0.38,3.75,-0.12
1133,-0.33,3.59,-0.11
1134,-0.4,3.61,-0.11
1135,-0.16,3.62,-0.1
1136,-0.1,3.9,-0.1
1137,-0.46,3.64,-0.1
1138,-0.3,3.65,-0.1
1139,-0.24,3.89,-0.11
1140,-0.07,3.85,-0.09
1141,0.51,3.88,-0.11
1142,-0.14,3.86,-0.11
1143,0.16,3.93,-0.09
1144,0.33,4.08,-0.1
1145,0.23,4.07,-0.09
1146,0.15,3.96,-0.1
1147,0.16,4.05,-0.1
1148,-0.3,3.9,-0.1
1149,0.46,3.86,-0.09
1150,-0.25,3.83,-0.09
1151,0.1,3.89,-0.07
1152,-0.56,3.78,-0.09
1153,-0.09,3.99,-0.08
1154,-0.17,3.81,-0.08
1155,0.3,4.12,-0.09
1156,0.05,3.73,-0.09
1157,-0.21,3.78,-0.09
1158,0.27,3.8,-0.09
1159,0.02,3.51,-0.09
1160,-0.17,3.78,-0.08
1161,-0.35,3.59,-0.08
1162,-0.18,3.75,-0.07
1163,-0.71,3.52,-0.09
1164,0.11,3.68,-0.08
1165,-0.68,2.99,-0.07
1166,-0.09,3.05,-0.07
1167,-0.25,2.85,-0.07
1168,-0.14,3.22,-0.06
1169,-0.18,3.1,-0.08
1170,-0.25,3.03,-0.07
1171,0.13,2.92,-0.07
1172,0.18,3.04,-0.07
1173,0.7,3.04,-0.07
1174,-0.05,3.04,-0.08
1175,0.07,2.98,-0.06
1176,0.14,3.25,-0.04
1177,0.26,3.04,-0.06
1178,0.07,3.39,-0.06
1179,-0.23,3.01,-0.08
1180,0.04,3.12,-0.08
1181,-0.51,3.16,-0.06
1182,0.41,3.13,-0.07
1183,-0.38,3.14,-0.05
1184,-0.09,3.18,-0.07
1185,-0.4,3.06,-0.07
1186,-0.32,3.15,-0.05
1187,-0.51,3.29,-0.07
1188,0.16,3.18,-0.07
1189,-0.13,3.42,-0.07
1190,-0.03,3.28,-0.06
1191,-0.57,3.24,-0.05
1192,-0.73,3.48,-0.07
1193,-0.07,3.41,-0.06
1194,0.09,3.32,-0.07
1195,-0.35,3.32,-0.06
1196,-0.47,3.2,-0.07
1197,-0.58,3.33,-0.07
1198,-0.13,3.31,-0.05
1199,-0.47,3.33,-0.06
1200,-0.4,3.31,-0.06
1201,-0.85,3.15,-0.07
1202,-0.64,3.28,-0.07
1203,-0.59,3.32,-0.07
1204,-0.32,3.29,-0.07
1205,-0.39,3.33,-0.07
1206,-0.3,3.35,-0.07
1207,0.18,3.33,-0.06
1208,-0.45,3.21,-0.07
1209,0.11,3.43,-0.06
1210,-0.28,3.49,-0.06
1211,-0.31,3.24,-0.08
1212,-0.46,3.2,-0.06
1213,-0.48,3.22,-0.06
1214,-0.36,3.46,-0.04
1215,-0.09,3.6,-0.06
1216,-0.08,3.37,-0.06
1217,-0.08,3.59,-0.04
1218,-0.24,3.58,-0.06
1219,-0.29,3.47,-0.06
1220,-0.27,3.43,-0.06
1221,-0.12,3.63,-0.05
1222,-0.1,3.46,-0.05
1223,-0.3,3.52,-0.06
1224,0.26,4.02,-0.05
1225,0.53,3.64,-0.06
1226,-0.05,3.92,-0.06
1227,0.14,3.85,-0.06
1228,0.29,4.09,-0.07
1229,0.26,3.83,-0.06
1230,0.38,4.01,-0.06
1231,0.3,3.66,-0.05
1232,0.49,4.12,-0.05
1233,0.5,3.72,-0.06
1234,0.57,3.88,-0.07
1235,0.4,3.72,-0.05
1236,0.33,3.84,-0.05
1237,0.39,3.8,-0.06
1238,0.29,3.61,-0.04
1239,0.21,3.48,-0.05
1240,0.07,3.74,-0.03
1241,0.08,3.82,-0.02
1242,-0.1,3.71,-0.05
1243,-0.01,3.67,-0.03
1244,0.05,3.73,-0.02
1245,-0.31,3.31,-0.03
1246,-0.59,3.16,-0.03
1247,-0.82,3.24,-0.02
1248,-0.56,3.13,-0.02
1249,-1.1,3.18,-0.03
1250,-0.87,3.19,-0.02
1251,-0.96,3.15,-0.03
1252,-1.14,3.11,-0.04
1253,-0.93,3.2,-0.02
1254,-0.39,3.29,-0.02
1255,-0.48,3.17,-0.03
1256,-0.09,3.14,-0.02
1257,-0.41,2.95,-0.04
1258,-0.96,3.08,-0.01
1259,-0.5,2.95,-0.03
1260,-0.62,2.71,-0.02
1261,-0.77,2.73,-0.02
1262,-0.8,2.75,-0.03
1263,-0.87,2.79,-0.03
1264,-0.63,2.71,-0.02
1265,-1.17,2.69,-0.03
1266,-1.1,2.71,-0.03
1267,-1.49,2.9,-0.02
1268,-1.34,2.86,-0.02
1269,-1.24,2.8,-0.01
1270,-1.15,2.65,-0.02
1271,-1.45,2.74,-0.02
1272,-1.32,2.69,-0.03
1273,-1.4,2.51,-0.03
1274,-1.59,2.7,-0.03
1275,-1.37,2.51,-0.03
1276,-1.2,2.6,-0.03
1277,-1.25,2.57,-0.03
1278,-1.57,2.82,-0.04
1279,-1.38,2.58,-0.04
1280,-1.01,2.58,-0.03
1281,-1.07,2.65,-0.02
1282,-1.33,2.66,-0.04
1283,-1.16,2.62,-0.04
1284,-1.18,2.82,-0.01
1285,-1.42,2.81,-0.02
1286,-1.36,2.92,-0.02
1287,-1.4,2.87,-0.03
1288,-1.56,2.72,-0.03
1289,-1.55,2.94,-0.02
1290,-1.74,2.84,-0.02
1291,-1.48,2.76,-0.03
1292,-1.26,2.88,-0.03
1293,-1.68,2.83,-0.04
1294,-1.29,3.01,-0.04
1295,-1.28,2.99,-0.04
1296,-1.29,3.04,-0.04
1297,-1.34,2.96,-0.05
1298,-1.28,3.05,-0.04
1299,-1.25,3.19,-0.04
1300,-1.1,3.32,-0.04
1301,-1.01,3.35,-0.03
1302,-1.03,3.27,-0.03
1303,-0.97,3.33,-0.03
1304,-0.84,3.22,-0.03
1305,-0.91,3.39,-0.03
1306,-0.64,3.24,-0.04
1307,-0.76,3.4,-0.04
1308,-0.73,3.41,-0.04
1309,-0.74,3.27,-0.03
1310,-0.84,3.14,-0.04
1311,-1.19,2.92,-0.03
1312,-1.25,3.07,-0.04
1313,-1.22,3.08,-0.03
1314,-1.32,3.15,-0.04
1315,-1.27,3.02,-0.04
1316,-1.22,3.16,-0.04
1317,-1.24,3.11,-0.03
1318,-1.12,3.11,-0.02
1319,-1.24,3.02,-0.03
1320,-1.45,3.09,-0.03
1321,-1.34,3.08,-0.04
1322,-1.45,3.07,-0.03
1323,-1.19,3.18,-0.03
1324,-1.35,3.18,-0.03
1325,-1.07,3.22,-0.04
1326,-0.94,3.4,-0.04
1327,-1.18,3.32,-0.04
1328,-1.26,3.31,-0.05
1329,-1.04,3.49,-0.05
1330,-0.96,3.37,-0.06
1331,-1.15,3.34,-0.06
1332,-0.8,3.45,-0.06
1333,-0.77,3.3,-0.08
1334,-0.49,3.65,-0.06
1335,-0.47,3.6,-0.05
1336,-0.8,3.57,-0.05
1337,-0.84,3.47,-0.05
1338,-0.72,3.51,-0.04
1339,-0.61,3.67,-0.04
1340,-0.64,3.55,-0.04
1341,-0.89,3.56,-0.04
1342,-0.57,3.56,-0.04
1343,-0.87,3.52,-0.05
1344,-0.45,3.32,-0.06
1345,-0.74,3.6,-0.06
1346,-0.42,3.31,-0.05
1347,-0.48,3.21,-0.06
1348,-0.33,3.26,-0.03
1349,-0.54,3.14,-0.05
1350,-0.45,3.15,-0.04
1351,-0.42,3.17,-0.05
1352,-0.53,3.16,-0.05
1353,-0.26,3.12,-0.05
1354,-0.57,3.15,-0.05
1355,-0.38,3.17,-0.03
1356,-0.67,2.97,-0.05
1357,-0.49,3.09,-0.04
1358,-0.72,3.33,-0.04
1359,-0.72,3.19,-0.05
1360,-0.8,3.26,-0.04
1361,-0.75,3.46,-0.03
1362,-0.69,3.28,-0.05
1363,-0.96,3.28,-0.04
1364,-0.75,3.24,-0.04
1365,-0.95,3.23,-0.04
1366,-1.25,3.27,-0.04
1367,-0.84,3.02,-0.03
1368,-0.81,3.48,-0.03
1369,-0.03,3.26,-0.02
1370,-0.06,3.26,-0.02
1371,-0.43,3.09,-0.02
1372,0.42,2.96,-0.02
1373,-0.44,3.06,-0.02
1374,-0.33,3.04,-0.03
1375,0.03,3.12,-0.02
1376,-0.15,2.96,-0.02
1377,0.2,3.1,-0.02
1378,0.2,3.04,-0.02
1379,0.12,3.05,-0.03
1380,0.28,3.1,-0.03
1381,0.36,3.0,-0.02
1382,0.5,3.04,-0.03
1383,0.23,2.87,-0.03
1384,0.37,3.01,-0.02
1385,0.25,3.03,-0.03
1386,0.51,2.97,-0.03
1387,0.41,3.13,-0.02
1388,0.28,3.0,-0.03
1389,0.61,3.12,-0.03
1390,0.02,3.02,-0.03
1391,0.6,3.01,-0.03
1392,0.11,2.89,-0.05
1393,0.06,3.02,-0.02
1394,0.13,2.93,-0.03
1395,0.53,2.99,-0.02
1396,0.72,3.1,-0.04
1397,0.52,2.87,-0.04
1398,0.5,3.03,-0.05
1399,0.52,2.87,-0.04
1400,0.4,3.21,-0.03
1401,0.46,3.12,-0.04
1402,0.7,3.21,-0.06
1403,0.51,3.22,-0.05
1404,0.53,3.11,-0.06
1405,0.92,3.22,-0.06
1406,0.29,3.18,-0.05
1407,0.76,3.21,-0.05
1408,0.46,3.2,-0.05
1409,0.39,3.27,-0.04
1410,0.26,3.36,-0.05
1411,0.88,3.16,-0.06
1412,0.69,3.03,-0.06
1413,0.75,2.9,-0.07
1414,0.23,3.52,-0.06
1415,0.49,3.49,-0.04
1416,0.33,3.43,-0.04
1417,0.55,3.41,-0.05
1418,0.59,3.4,-0.06
1419,0.89,3.41,-0.07
1420,0.64,3.06,-0.06
1421,0.67,3.26,-0.06
1422,0.84,3.56,-0.05
1423,1.03,3.42,-0.05
1424,0.55,3.46,-0.04
1425,0.82,3.32,-0.06
1426,0.54,3.28,-0.07
1427,0.65,3.41,-0.08
1428,0.59,3.49,-0.08
1429,1.0,3.85,-0.08
1430,0.71,3.7,-0.09
1431,0.8,3.46,-0.07
1432,1.01,3.6,-0.07
1433,0.55,3.44,-0.09
1434,0.96,3.66,-0.07
1435,1.19,3.66,-0.09
1436,1.14,3.81,-0.08
1437,0.87,3.59,-0.07
1438,0.85,3.48,-0.08
1439,1.11,3.48,-0.07
1440,1.05,3.56,-0.07
1441,1.06,3.45,-0.06
1442,0.98,3.43,-0.07
1443,1.07,3.45,-0.07
1444,1.12,3.53,-0.07
1445,1.05,3.46,-0.07
1446,0.55,3.39,-0.07
1447,1.39,3.49,-0.07
1448,1.23,3.61,-0.07
1449,0.95,3.4,-0.08
1450,1.18,3.47,-0.08
1451,1.14,3.41,-0.08
1452,1.16,3.58,-0.08
1453,1.32,3.65,-0.08
1454,1.7,3.89,-0.07
1455,1.61,3.77,-0.08
1456,1.66,3.83,-0.08
1457,1.43,3.67,-0.08
1458,1.46,3.77,-0.07
1459,1.68,3.73,-0.07
1460,1.64,3.64,-0.07
1461,1.68,3.78,-0.07
1462,1.59,3.91,-0.08
1463,1.51,3.57,-0.08
1464,1.64,3.39,-0.09
1465,1.55,3.31,-0.07
1466,1.84,3.18,-0.07
1467,1.51,3.2,-0.07
1468,1.85,3.17,-0.07
1469,2.01,3.34,-0.07
1470,2.32,3.27,-0.07
1471,2.99,3.02,-0.08
1472,2.06,3.17,-0.07
1473,2.97,3.35,-0.09
1474,2.54,3.5,-0.11
1475,3.94,4.46,-0.1
1476,4.28,4.28,-0.05
1477,4.43,4.53,-0.04
1478,4.61,4.38,-0.03
1479,5.13,4.26,-0.03
1480,6.13,4.53,-0.03
1481,6.18,4.39,0.0
1482,6.98,4.41,-0.01
1483,7.97,4.45,0.02
1484,7.08,4.54,0.0
1485,6.6,4.32,0.02
1486,6.8,4.38,0.03
1487,6.92,3.9,0.01
1488,7.74,4.0,0.03
1489,6.73,4.02,0.01
1490,6.66,3.76,0.02
1491,7.03,3.84,0.02
1492,6.95,3.69,0.02
1493,6.81,3.71,0.02
1494,6.97,3.67,0.01
1495,6.62,3.54,0.02
1496,6.63,3.63,0.02
1497,6.58,3.68,0.02
1498,6.85,3.61,0.03
1499,6.67,3.56,0.02
1500,6.71,3.74,0.03
1501,6.82,3.57,0.02
1502,6.31,3.77,0.01
1503,6.13,3.71,0.0
1504,5.9,3.76,0.01
1505,6.19,3.78,0.0
1506,5.98,3.76,0.01
1507,5.65,3.84,0.02
1508,5.72,3.8,0.01
1509,5.59,3.83,0.01
1510,5.8,3.72,0.0
1511,5.71,3.64,0.0
1512,5.71,3.66,0.0
1513,5.78,3.55,0.0
1514,5.74,3.6,0.01
1515,5.67,3.73,0.01
1516,5.6,3.67,0.01
1517,5.73,3.74,0.0
1518,5.79,3.82,0.01
1519,5.6,3.81,0.0
1520,5.96,3.69,0.01
1521,5.71,3.71,0.01
1522,5.55,3.68,0.01
1523,5.64,3.58,0.0
1524,5.72,3.66,-0.01
1525,5.98,3.66,-0.01
1526,5.8,3.77,-0.01
1527,5.96,3.69,-0.01
1528,5.74,3.73,-0.0
1529,5.99,3.5,-0.02
1530,6.01,3.53,-0.0
1531,5.75,3.52,0.01
1532,6.18,3.55,0.01
1533,6.4,3.42,0.01
1534,6.15,3.54,0.01
1535,5.97,3.54,0.0
1536,5.91,3.43,0.0
1537,5.94,3.45,0.0
1538,6.0,3.38,0.0
1539,5.61,3.65,0.01
1540,5.32,3.67,0.01
1541,5.34,3.6,0.01
1542,5.49,3.61,0.01
1543,5.27,3.61,-0.01
1544,5.31,3.64,-0.0
1545,5.17,3.85,0.0
1546,5.48,3.68,-0.01
1547,5.23,3.8,0.01
1548,5.65,3.69,-0.0
1549,5.71,3.58,-0.01
1550,5.64,3.67,-0.01
1551,5.6,3.63,-0.02
1552,5.8,3.69,0.0
1553,5.58,3.74,-0.0
1554,5.34,3.71,-0.01
1555,5.65,3.78,-0.02
1556,5.75,3.94,-0.01
1557,5.81,3.88,0.0
1558,5.77,3.94,-0.01
1559,5.49,3.97,-0.0
1560,5.58,3.89,-0.01
1561,5.6,3.97,-0.01
1562,5.45,3.93,-0.01
1563,5.74,4.11,-0.0
1564,5.59,4.01,-0.01
1565,5.7,4.08,-0.0
1566,5.47,3.98,-0.01
1567,5.43,3.96,-0.01
1568,5.53,3.98,-0.01
1569,5.37,3.95,-0.0
1570,5.58,3.92,-0.01
1571,5.54,3.97,-0.01
1572,5.42,4.08,-0.01
1573,5.38,3.97,-0.01
1574,5.72,4.02,-0.02
1575,5.37,4.02,-0.02
1576,5.69,3.97,-0.02
1577,5.54,4.06,-0.02
1578,5.31,4.0,-0.01
1579,5.18,4.08,-0.01
1580,5.11,4.07,-0.01
1581,5.03,4.07,-0.01
1582,5.01,4.07,-0.01
1583,5.0,4.05,-0.02
1584,4.74,4.11,-0.0
1585,4.86,4.15,-0.03
1586,4.98,3.85,-0.03
1587,5.36,3.79,-0.01
1588,4.8,3.65,-0.09
1589,4.23,3.77,-0.07
1590,4.38,3.45,-0.06
1591,3.0,3.25,-0.06
1592,2.17,3.23,-0.06
1593,2.31,3.6,-0.06
1594,2.29,3.32,-0.03
1595,1.85,3.28,-0.04
1596,2.11,3.09,-0.03
1597,2.09,3.12,-0.05
1598,2.04,3.01,-0.05
1599,1.53,3.71,-0.05
1600,1.74,3.65,-0.05
1601,1.48,4.1,-0.05
1602,1.43,3.65,-0.04
1603,1.14,3.46,-0.05
1604,1.28,3.32,-0.05
1605,2.18,3.08,-0.05
1606,1.55,3.15,-0.06
1607,1.84,3.46,-0.06
1608,1.63,3.33,-0.05
1609,1.3,3.48,-0.03
1610,1.33,3.34,-0.04
1611,1.31,3.03,-0.04
1612,1.21,3.01,-0.04
1613,1.27,3.1,-0.03
1614,0.89,3.15,-0.02
1615,1.23,3.09,-0.05
1616,1.02,3.47,-0.04
1617,1.32,3.56,-0.03
1618,1.28,3.19,-0.02
1619,1.66,2.82,-0.04
1620,1.22,3.18,-0.04
1621,1.21,3.03,-0.03
1622,1.14,3.09,-0.03
1623,0.66,2.89,-0.03
1624,1.27,2.97,-0.04
1625,1.32,2.95,-0.04
1626,1.54,3.15,-0.05
1627,1.37,2.89,-0.04
1628,0.96,2.68,-0.05
1629,1.25,2.78,-0.03
1630,1.57,2.93,-0.04
1631,1.37,3.0,-0.04
1632,1.6,2.93,-0.05
1633,1.58,3.03,-0.04
1634,1.49,2.98,-0.03
1635,1.48,2.91,-0.04
1636,1.38,2.62,-0.05
1637,1.21,2.67,-0.03
1638,1.21,2.66,-0.04
1639,1.25,2.8,-0.04
1640,1.07,3.01,-0.05
1641,0.87,2.76,-0.04
1642,1.55,2.92,-0.05
1643,0.77,2.99,-0.06
1644,1.17,2.79,-0.06
1645,0.98,2.9,-0.06
1646,0.77,2.88,-0.05
1647,0.77,2.95,-0.05
1648,0.88,2.9,-0.07
1649,0.97,2.84,-0.06
1650,1.41,2.93,-0.04
1651,1.19,3.0,-0.08
1652,1.26,3.01,-0.06
1653,1.23,3.09,-0.06
1654,1.14,2.98,-0.07
1655,1.13,3.05,-0.05
1656,0.9,3.04,-0.08
1657,0.96,2.88,-0.05
1658,0.85,2.94,-0.08
1659,0.91,3.04,-0.05
1660,1.29,2.95,-0.06
1661,1.21,2.97,-0.05
1662,0.61,2.94,-0.06
1663,0.88,2.84,-0.06
1664,1.38,2.91,-0.04
1665,0.95,2.65,-0.05
1666,1.5,2.79,-0.06
1667,1.8,2.54,-0.06
1668,2.2,2.26,-0.06
1669,2.37,1.95,-0.07
1670,2.84,1.85,-0.06
1671,3.4,1.85,-0.06
1672,3.51,2.0,-0.06
1673,3.17,1.62,-0.07
1674,2.8,2.18,-0.08
1675,2.39,2.62,-0.09
1676,2.2,3.03,-0.08
1677,2.37,3.37,-0.08
1678,1.61,3.91,-0.08
1679,2.69,3.6,-0.08
1680,1.99,4.51,-0.1
1681,1.49,4.3,-0.1
1682,1.53,4.21,-0.13
1683,1.84,4.04,-0.11
1684,3.17,3.92,-0.11
1685,2.93,3.93,-0.11
1686,3.51,3.57,-0.11
1687,3.63,3.61,-0.11
1688,3.76,3.68,-0.12
1689,4.06,3.91,-0.14
1690,4.89,4.36,-0.05
1691,6.15,4.7,0.01
1692,5.22,4.84,0.02
1693,6.21,4.42,0.04
1694,5.91,4.46,0.03
1695,5.2,4.58,-0.01
1696,5.36,4.51,-0.0
1697,4.73,4.09,-0.01
1698,4.82,4.27,-0.01
1699,5.68,5.35,-0.0
1700,6.62,5.06,0.01
1701,5.35,5.25,-0.05
1702,6.14,5.43,-0.0
1703,6.63,5.84,0.0
1704,6.92,6.15,0.05
1705,6.27,5.87,0.04
1706,6.88,5.89,0.04
1707,7.04,5.86,0.06
1708,7.0,4.95,0.03
1709,7.06,5.51,0.07
1710,7.56,4.33,0.09
1711,8.52,4.37,0.1
1712,7.91,4.66,0.11
1713,8.44,4.48,0.08
1714,7.66,4.28,0.06
1715,7.55,4.29,0.08
1716,8.32,4.41,0.05
1717,7.68,4.31,0.07
1718,7.45,3.72,0.07
1719,8.04,4.56,0.08
1720,8.51,4.54,0.07
1721,8.62,3.98,0.04
1722,8.26,4.14,0.06
1723,8.66,3.94,0.05
1724,9.33,3.96,0.06
1725,8.72,3.66,0.04
1726,9.21,3.98,0.05
1727,8.81,4.0,0.03
1728,8.05,3.99,0.03
1729,8.14,3.81,0.03
1730,8.49,4.06,0.03
1731,8.02,3.79,0.02
1732,7.81,3.84,0.01
1733,7.68,3.68,0.0
1734,7.14,4.02,0.02
1735,6.08,4.05,0.0
1736,5.74,4.16,0.01
1737,6.13,4.16,-0.01
1738,5.6,4.0,0.0
1739,6.74,3.88,0.0
1740,6.48,3.06,-0.03
1741,4.94,3.11,-0.07
1742,5.15,2.8,-0.04
1743,3.82,2.85,-0.03
1744,3.54,3.05,-0.04
1745,3.73,3.08,-0.03
1746,2.33,3.11,-0.01
1747,2.59,3.45,-0.02
1748,1.11,2.82,-0.05
1749,1.94,3.3,0.01
1750,0.91,2.94,-0.0
1751,1.37,2.87,-0.01
1752,1.19,3.27,0.01
1753,2.13,3.26,0.03
1754,1.7,2.7,-0.0
1755,2.07,2.72,-0.01
1756,2.58,2.7,-0.01
1757,2.72,3.26,-0.01
1758,3.17,3.32,-0.0
1759,3.66,3.26,0.03
1760,2.88,3.06,0.02
1761,3.39,3.24,0.01
1762,3.61,3.04,0.0
